p(to | shouted) = 0.5
p(cabman | the) = 0.002881844380403458
p(to | cabman) = 0.5
p(and | wait) = 0.3333333333333333
p(brushed | and) = 0.005
p(past | brushed) = 1.0
p(the | past) = 0.6666666666666666
p(maid | the) = 0.002881844380403458
p(who | maid) = 0.5
p(opened | who) = 0.041666666666666664
p(the | opened) = 0.5
p(with | door) = 0.1
p(air | the) = 0.002881844380403458
p(of | air) = 0.3333333333333333
p(was | who) = 0.041666666666666664
p(thoroughly | was) = 0.010101010101010102
p(at | thoroughly) = 1.0
p(home | at) = 0.022222222222222223
p(</s> | home) = 0.3333333333333333
p(prima | <s>) = 0.0028089887640449437
p(donna | prima) = 1.0
p(imperial | donna) = 1.0
p(opera | imperial) = 1.0
p(of | opera) = 1.0
p(warsaw | of) = 0.005376344086021506
p(yes | warsaw) = 0.5
p(</s> | yes) = 1.0
p(too | been) = 0.038461538461538464
p(busy | too) = 0.14285714285714285
p(to | busy) = 1.0
p(of | think) = 0.14285714285714285
p(food | of) = 0.005376344086021506
p(and | food) = 1.0
p(likely | am) = 0.06666666666666667
p(busier | be) = 0.023255813953488372
p(still | busier) = 1.0
p(this | still) = 0.14285714285714285
p(evening | this) = 0.034482758620689655
p(</s> | evening) = 0.5
p(briony | is) = 0.014285714285714285
p(serpentine | lodge) = 0.1111111111111111
p(avenue | serpentine) = 0.6
p(st | avenue) = 0.25
p(john | st) = 0.3333333333333333
p(s | john) = 0.25
p(wood | s) = 0.058823529411764705
p(holmes | wood) = 1.0
p(took | holmes) = 0.02702702702702703
p(note | a) = 0.005555555555555556
p(of | note) = 0.125
p(engaged | all) = 0.043478260869565216
p(for | engaged) = 0.5
p(evening | the) = 0.002881844380403458
p(i | evening) = 0.5
p(guessed | i) = 0.00510204081632653
p(as | guessed) = 1.0
p(much | as) = 0.023255813953488372
p(then | much) = 0.2
p(row | the) = 0.002881844380403458
p(broke | row) = 1.0
p(out | broke) = 1.0
p(i | out) = 0.05
p(a | had) = 0.0392156862745098
p(moist | little) = 0.1
p(red | moist) = 1.0
p(paint | red) = 1.0
p(in | paint) = 1.0
p(palm | the) = 0.002881844380403458
p(of | palm) = 1.0
p(hand | my) = 0.01639344262295082
p(</s> | hand) = 0.16666666666666666
p(watched | she) = 0.016666666666666666
p(us | watched) = 0.5
p(with | us) = 0.14285714285714285
p(sardonic | a) = 0.005555555555555556
p(eye | sardonic) = 1.0
p(as | eye) = 0.5
p(stepped | we) = 0.03571428571428571
p(from | stepped) = 1.0
p(brougham | the) = 0.002881844380403458
p(</s> | brougham) = 0.3333333333333333
p(but | am) = 0.06666666666666667
p(thirty | but) = 0.023809523809523808
p(now | thirty) = 1.0
p(recovered | be) = 0.023255813953488372
p(we | recovered) = 1.0
p(tried | have) = 0.02
p(and | tried) = 1.0
p(failed | and) = 0.005
p(your | failed) = 1.0
p(must | majesty) = 0.06666666666666667
p(pay | must) = 0.07692307692307693
p(</s> | pay) = 0.5
p(into | and) = 0.005
p(her | into) = 0.045454545454545456
p(sitting | her) = 0.027777777777777776
p(which | room) = 0.125
p(room | very) = 0.047619047619047616
p(suspected | i) = 0.00510204081632653
p(</s> | suspected) = 1.0
p(was | lodge) = 0.1111111111111111
p(open | was) = 0.010101010101010102
p(and | open) = 0.2222222222222222
p(an | and) = 0.005
p(elderly | an) = 0.043478260869565216
p(woman | elderly) = 1.0
p(stood | woman) = 0.08333333333333333
p(upon | stood) = 0.3333333333333333
p(</s> | steps) = 0.2
p(darlington | the) = 0.002881844380403458
p(substitution | darlington) = 1.0
p(scandal | substitution) = 1.0
p(it | scandal) = 0.3333333333333333
p(of | was) = 0.010101010101010102
p(use | of) = 0.005376344086021506
p(to | use) = 0.3333333333333333
p(and | me) = 0.030303030303030304
p(also | and) = 0.005
p(in | also) = 0.3333333333333333
p(arnsworth | the) = 0.002881844380403458
p(castle | arnsworth) = 1.0
p(business | castle) = 1.0
p(</s> | business) = 0.3333333333333333
p(seldom | it) = 0.008064516129032258
p(was | seldom) = 0.3333333333333333
p(but | was) = 0.020202020202020204
p(he | but) = 0.047619047619047616
p(glad | was) = 0.010101010101010102
p(i | glad) = 0.5
p(think | i) = 0.015306122448979591
p(to | think) = 0.14285714285714285
p(me | see) = 0.1
p(watson | think) = 0.14285714285714285
p(that | watson) = 0.16666666666666666
p(put | have) = 0.02
p(on | put) = 1.0
p(seven | on) = 0.041666666666666664
p(and | seven) = 0.25
p(half | a) = 0.005555555555555556
p(pounds | half) = 0.2
p(since | pounds) = 0.5
p(i | since) = 0.25
p(you | saw) = 0.16666666666666666
p(seven | you) = 0.010101010101010102
p(i | seven) = 0.25
p(once | <s>) = 0.0028089887640449437
p(we | once) = 0.16666666666666666
p(diverted | we) = 0.03571428571428571
p(her | diverted) = 1.0
p(luggage | her) = 0.027777777777777776
p(when | luggage) = 1.0
p(travelled | she) = 0.016666666666666666
p(</s> | travelled) = 1.0
p(your | and) = 0.005
p(address | your) = 0.03225806451612903
p(had | address) = 0.16666666666666666
p(given | been) = 0.038461538461538464
p(me | given) = 0.5
p(becomes | photograph) = 0.058823529411764705
p(a | becomes) = 1.0
p(double | a) = 0.005555555555555556
p(edged | double) = 0.3333333333333333
p(weapon | edged) = 1.0
p(now | weapon) = 0.5
p(</s> | now) = 0.21428571428571427
p(walked | he) = 0.012345679012345678
p(swiftly | walked) = 0.3333333333333333
p(and | swiftly) = 1.0
p(silence | in) = 0.008130081300813009
p(for | silence) = 0.5
p(few | some) = 0.08333333333333333
p(minutes | few) = 0.3333333333333333
p(until | minutes) = 0.1111111111111111
p(we | until) = 0.5
p(turned | had) = 0.0196078431372549
p(down | turned) = 0.3333333333333333
p(one | down) = 0.05555555555555555
p(quiet | the) = 0.002881844380403458
p(streets | quiet) = 0.5
p(which | streets) = 0.5
p(lead | which) = 0.044444444444444446
p(towards | lead) = 0.5
p(the | towards) = 1.0
p(edgeware | the) = 0.002881844380403458
p(road | edgeware) = 1.0
p(</s> | road) = 0.5
p(that | not) = 0.02127659574468085
p(felt | he) = 0.012345679012345678
p(any | felt) = 0.5
p(emotion | any) = 0.3333333333333333
p(akin | emotion) = 0.5
p(to | akin) = 1.0
p(love | to) = 0.0053475935828877
p(for | love) = 0.2
p(irene | for) = 0.02702702702702703
p(</s> | adler) = 0.2222222222222222
p(is | he) = 0.024691358024691357
p(mr | a) = 0.005555555555555556
p(godfrey | mr) = 0.2857142857142857
p(norton | godfrey) = 1.0
p(of | norton) = 0.25
p(inner | the) = 0.002881844380403458
p(temple | inner) = 1.0
p(only | it) = 0.016129032258064516
p(remains | only) = 0.16666666666666666
p(therefore | remains) = 1.0
p(to | therefore) = 1.0
p(discover | to) = 0.0053475935828877
p(what | discover) = 1.0
p(is | what) = 0.125
p(wanted | is) = 0.014285714285714285
p(by | wanted) = 0.3333333333333333
p(this | by) = 0.04
p(german | this) = 0.034482758620689655
p(writes | who) = 0.041666666666666664
p(upon | writes) = 1.0
p(bohemian | upon) = 0.05
p(paper | bohemian) = 0.3333333333333333
p(and | paper) = 0.2
p(prefers | and) = 0.005
p(wearing | prefers) = 1.0
p(a | wearing) = 1.0
p(mask | a) = 0.011111111111111112
p(to | mask) = 0.25
p(showing | to) = 0.0053475935828877
p(his | showing) = 1.0
p(doctor | way) = 0.16666666666666666
p(i | doctor) = 0.2
p(want | shall) = 0.125
p(your | want) = 1.0
p(co | your) = 0.03225806451612903
p(operation | co) = 0.5
p(i | operation) = 1.0
p(delighted | be) = 0.023255813953488372
p(you | delighted) = 1.0
p(don | you) = 0.010101010101010102
p(t | don) = 1.0
p(mind | t) = 0.25
p(breaking | mind) = 0.25
p(the | breaking) = 1.0
p(law | the) = 0.002881844380403458
p(not | law) = 1.0
p(in | not) = 0.0425531914893617
p(least | the) = 0.002881844380403458
p(nor | least) = 1.0
p(running | nor) = 0.5
p(a | running) = 1.0
p(chance | a) = 0.005555555555555556
p(of | chance) = 0.5
p(arrest | of) = 0.005376344086021506
p(not | arrest) = 1.0
p(cause | good) = 0.07692307692307693
p(oh | cause) = 0.5
p(the | oh) = 0.2
p(cause | the) = 0.002881844380403458
p(is | cause) = 0.5
p(excellent | is) = 0.02857142857142857
p(then | excellent) = 0.3333333333333333
p(your | am) = 0.06666666666666667
p(man | your) = 0.03225806451612903
p(i | man) = 0.047619047619047616
p(sure | was) = 0.010101010101010102
p(might | i) = 0.00510204081632653
p(rely | might) = 0.125
p(on | rely) = 1.0
p(you | on) = 0.041666666666666664
p(but | you) = 0.010101010101010102
p(what | but) = 0.023809523809523808
p(it | is) = 0.04285714285714286
p(you | it) = 0.008064516129032258
p(wish | you) = 0.020202020202020204
p(when | wish) = 0.25
p(mrs | when) = 0.043478260869565216
p(turner | mrs) = 1.0
p(has | turner) = 1.0
p(brought | has) = 0.058823529411764705
p(in | brought) = 0.5
p(tray | the) = 0.002881844380403458
p(i | tray) = 1.0
p(make | will) = 0.04
p(clear | it) = 0.008064516129032258
p(</s> | you) = 0.050505050505050504
p(so | <s>) = 0.0056179775280898875
p(accustomed | so) = 0.058823529411764705
p(was | accustomed) = 0.3333333333333333
p(to | i) = 0.01020408163265306
p(invariable | his) = 0.0125
p(success | invariable) = 1.0
p(that | success) = 1.0
p(possibility | very) = 0.047619047619047616
p(of | possibility) = 1.0
p(failing | his) = 0.0125
p(had | failing) = 1.0
p(ceased | had) = 0.0196078431372549
p(to | ceased) = 1.0
p(enter | to) = 0.0053475935828877
p(into | enter) = 1.0
p(head | my) = 0.01639344262295082
p(</s> | head) = 1.0
p(this | left) = 0.14285714285714285
p(with | morning) = 0.2
p(husband | her) = 0.05555555555555555
p(by | husband) = 0.3333333333333333
p(5 | the) = 0.002881844380403458
p(15 | 5) = 1.0
p(train | 15) = 1.0
p(from | train) = 1.0
p(charing | from) = 0.027777777777777776
p(cross | charing) = 1.0
p(for | cross) = 1.0
p(continent | the) = 0.002881844380403458
p(what | continent) = 1.0
p(sherlock | what) = 0.041666666666666664
p(staggered | holmes) = 0.02702702702702703
p(back | staggered) = 1.0
p(white | back) = 0.14285714285714285
p(with | white) = 0.3333333333333333
p(chagrin | with) = 0.019230769230769232
p(and | chagrin) = 1.0
p(surprise | and) = 0.005
p(</s> | surprise) = 0.5
p(oh | <s>) = 0.0028089887640449437
p(she | oh) = 0.2
p(turned | has) = 0.058823529411764705
p(all | turned) = 0.3333333333333333
p(the | all) = 0.08695652173913043
p(men | the) = 0.002881844380403458
p(s | men) = 0.2857142857142857
p(heads | s) = 0.058823529411764705
p(down | heads) = 1.0
p(that | in) = 0.016260162601626018
p(part | that) = 0.011235955056179775
p(let | <s>) = 0.0028089887640449437
p(me | let) = 0.3333333333333333
p(see | me) = 0.030303030303030304
p(said | see) = 0.1
p(loves | lady) = 0.14285714285714285
p(her | loves) = 1.0
p(she | husband) = 0.3333333333333333
p(love | not) = 0.06382978723404255
p(your | love) = 0.4
p(</s> | majesty) = 0.2
p(paid | i) = 0.00510204081632653
p(the | paid) = 1.0
p(and | man) = 0.047619047619047616
p(hurried | and) = 0.005
p(into | hurried) = 0.3333333333333333
p(church | the) = 0.011527377521613832
p(</s> | church) = 0.25
p(sent | i) = 0.00510204081632653
p(john | sent) = 0.3333333333333333
p(the | john) = 0.25
p(coachman | the) = 0.002881844380403458
p(to | coachman) = 1.0
p(watch | to) = 0.0106951871657754
p(you | watch) = 0.5
p(ran | you) = 0.010101010101010102
p(upstairs | ran) = 0.5
p(got | upstairs) = 1.0
p(into | got) = 0.5
p(walking | my) = 0.01639344262295082
p(clothes | walking) = 1.0
p(as | clothes) = 0.5
p(call | i) = 0.00510204081632653
p(them | call) = 0.125
p(came | and) = 0.005
p(down | came) = 0.25
p(just | down) = 0.05555555555555555
p(as | just) = 0.09090909090909091
p(you | as) = 0.023255813953488372
p(departed | you) = 0.010101010101010102
p(</s> | departed) = 1.0
p(boots | <s>) = 0.0028089887640449437
p(which | boots) = 1.0
p(extended | which) = 0.022222222222222223
p(halfway | extended) = 1.0
p(up | halfway) = 1.0
p(his | up) = 0.043478260869565216
p(calves | his) = 0.0125
p(and | calves) = 1.0
p(which | and) = 0.005
p(trimmed | were) = 0.045454545454545456
p(at | trimmed) = 1.0
p(tops | the) = 0.002881844380403458
p(with | tops) = 1.0
p(rich | with) = 0.019230769230769232
p(brown | rich) = 0.5
p(fur | brown) = 0.5
p(completed | fur) = 1.0
p(the | completed) = 1.0
p(impression | the) = 0.002881844380403458
p(of | impression) = 1.0
p(barbaric | of) = 0.005376344086021506
p(opulence | barbaric) = 1.0
p(which | opulence) = 1.0
p(suggested | was) = 0.010101010101010102
p(by | suggested) = 1.0
p(his | by) = 0.04
p(appearance | whole) = 0.25
p(</s> | appearance) = 0.5
p(suppose | i) = 0.00510204081632653
p(that | suppose) = 1.0
p(watching | been) = 0.038461538461538464
p(the | watching) = 1.0
p(habits | the) = 0.002881844380403458
p(and | habits) = 0.5
p(perhaps | and) = 0.005
p(the | perhaps) = 1.0
p(miss | of) = 0.005376344086021506
p(irene | miss) = 0.6666666666666666
p(quite | adler) = 0.1111111111111111
p(so | quite) = 0.5714285714285714
p(but | so) = 0.058823529411764705
p(sequel | the) = 0.002881844380403458
p(was | sequel) = 1.0
p(rather | was) = 0.010101010101010102
p(unusual | rather) = 0.25
p(</s> | unusual) = 1.0
p(very | <s>) = 0.0028089887640449437
p(indeed | very) = 0.047619047619047616
p(did | they) = 0.06666666666666667
p(not | did) = 0.3333333333333333
p(how | know) = 0.07142857142857142
p(to | how) = 0.0625
p(but | look) = 0.14285714285714285
p(how | but) = 0.07142857142857142
p(will | how) = 0.0625
p(you | will) = 0.04
p(look | you) = 0.010101010101010102
p(i | look) = 0.14285714285714285
p(not | will) = 0.16
p(look | not) = 0.02127659574468085
p(what | look) = 0.14285714285714285
p(then | what) = 0.125
p(get | will) = 0.04
p(her | get) = 0.25
p(to | her) = 0.027777777777777776
p(me | show) = 0.5
p(but | me) = 0.06060606060606061
p(will | she) = 0.06666666666666667
p(refuse | will) = 0.04
p(she | refuse) = 1.0
p(able | be) = 0.023255813953488372
p(to | able) = 1.0
p(</s> | to) = 0.0053475935828877
p(why | <s>) = 0.0056179775280898875
p(should | why) = 0.3333333333333333
p(she | should) = 0.08333333333333333
p(hand | she) = 0.016666666666666666
p(it | hand) = 0.16666666666666666
p(over | it) = 0.008064516129032258
p(to | over) = 0.1111111111111111
p(anyone | to) = 0.0053475935828877
p(else | anyone) = 1.0
p(</s> | else) = 0.3333333333333333
p(this | if) = 0.045454545454545456
p(young | this) = 0.034482758620689655
p(person | young) = 0.3333333333333333
p(should | person) = 0.25
p(produce | should) = 0.08333333333333333
p(her | produce) = 1.0
p(letters | her) = 0.027777777777777776
p(for | letters) = 1.0
p(blackmailing | for) = 0.02702702702702703
p(or | blackmailing) = 1.0
p(other | or) = 0.05555555555555555
p(purposes | other) = 0.14285714285714285
p(how | purposes) = 1.0
p(is | how) = 0.0625
p(she | is) = 0.014285714285714285
p(to | she) = 0.03333333333333333
p(prove | to) = 0.0053475935828877
p(their | prove) = 1.0
p(authenticity | their) = 0.16666666666666666
p(there | authenticity) = 1.0
p(writing | the) = 0.002881844380403458
p(pooh | writing) = 1.0
p(pooh | pooh) = 0.5
p(</s> | pooh) = 0.5
p(you | yet) = 0.09090909090909091
p(seen | have) = 0.04
p(</s> | seen) = 0.14285714285714285
p(your | if) = 0.09090909090909091
p(would | majesty) = 0.06666666666666667
p(condescend | would) = 0.05555555555555555
p(to | condescend) = 1.0
p(state | to) = 0.0053475935828877
p(your | state) = 1.0
p(case | your) = 0.03225806451612903
p(he | case) = 0.125
p(remarked | he) = 0.037037037037037035
p(i | remarked) = 0.16666666666666666
p(be | should) = 0.08333333333333333
p(better | be) = 0.023255813953488372
p(able | better) = 0.2
p(advise | to) = 0.0053475935828877
p(you | advise) = 1.0
p(the | you) = 0.010101010101010102
p(sprang | man) = 0.047619047619047616
p(from | sprang) = 0.5
p(chair | his) = 0.0125
p(and | chair) = 0.5
p(paced | and) = 0.005
p(in | room) = 0.0625
p(uncontrollable | in) = 0.008130081300813009
p(agitation | uncontrollable) = 1.0
p(</s> | agitation) = 1.0
p(from | <s>) = 0.0056179775280898875
p(lower | the) = 0.002881844380403458
p(part | lower) = 1.0
p(of | part) = 0.125
p(face | the) = 0.002881844380403458
p(he | face) = 0.16666666666666666
p(a | be) = 0.046511627906976744
p(strong | of) = 0.005376344086021506
p(character | strong) = 0.3333333333333333
p(with | character) = 0.3333333333333333
p(thick | a) = 0.005555555555555556
p(hanging | thick) = 0.3333333333333333
p(lip | hanging) = 1.0
p(and | lip) = 1.0
p(long | a) = 0.011111111111111112
p(straight | long) = 0.2
p(chin | straight) = 1.0
p(suggestive | chin) = 1.0
p(of | suggestive) = 1.0
p(resolution | of) = 0.005376344086021506
p(pushed | resolution) = 1.0
p(to | pushed) = 0.5
p(length | the) = 0.002881844380403458
p(of | length) = 1.0
p(obstinacy | of) = 0.005376344086021506
p(</s> | obstinacy) = 1.0
p(say | may) = 0.09523809523809523
p(before | say) = 0.2
p(this | before) = 0.1111111111111111
p(anything | gentleman) = 0.125
p(which | anything) = 0.5
p(you | which) = 0.022222222222222223
p(to | say) = 0.2
p(the | me) = 0.030303030303030304
p(count | the) = 0.005763688760806916
p(shrugged | count) = 0.5
p(his | shrugged) = 1.0
p(shoulders | broad) = 0.5
p(</s> | shoulders) = 0.5
p(herself | is) = 0.014285714285714285
p(the | herself) = 1.0
p(delicacy | of) = 0.005376344086021506
p(</s> | delicacy) = 1.0
p(bride | the) = 0.002881844380403458
p(gave | bride) = 1.0
p(me | gave) = 0.5
p(a | me) = 0.030303030303030304
p(sovereign | a) = 0.016666666666666666
p(and | sovereign) = 0.3333333333333333
p(mean | i) = 0.00510204081632653
p(to | mean) = 0.5
p(wear | to) = 0.0053475935828877
p(it | wear) = 0.5
p(watch | my) = 0.01639344262295082
p(chain | watch) = 0.25
p(in | chain) = 1.0
p(memory | in) = 0.008130081300813009
p(of | memory) = 0.5
p(occasion | the) = 0.002881844380403458
p(this | occasion) = 1.0
p(very | a) = 0.022222222222222223
p(unexpected | very) = 0.047619047619047616
p(turn | unexpected) = 1.0
p(of | turn) = 0.5
p(affairs | of) = 0.005376344086021506
p(said | affairs) = 1.0
p(and | i) = 0.01020408163265306
p(well | then) = 0.03571428571428571
p(i | well) = 0.1
p(my | found) = 0.125
p(plans | my) = 0.01639344262295082
p(very | plans) = 0.5
p(seriously | very) = 0.047619047619047616
p(menaced | seriously) = 0.5
p(</s> | menaced) = 1.0
p(facts | the) = 0.002881844380403458
p(are | facts) = 1.0
p(briefly | are) = 0.05
p(these | briefly) = 1.0
p(some | these) = 0.25
p(five | some) = 0.08333333333333333
p(years | five) = 0.16666666666666666
p(ago | years) = 0.3333333333333333
p(during | ago) = 0.3333333333333333
p(a | during) = 1.0
p(lengthy | a) = 0.005555555555555556
p(visit | lengthy) = 1.0
p(to | visit) = 1.0
p(warsaw | to) = 0.0053475935828877
p(i | warsaw) = 0.5
p(the | made) = 0.125
p(acquaintance | the) = 0.002881844380403458
p(of | acquaintance) = 1.0
p(well | the) = 0.002881844380403458
p(known | well) = 0.1
p(adventuress | known) = 1.0
p(irene | adventuress) = 1.0
p(responded | she) = 0.016666666666666666
p(beautifully | responded) = 1.0
p(</s> | beautifully) = 1.0
p(pray | <s>) = 0.0056179775280898875
p(take | pray) = 0.5
p(a | take) = 0.14285714285714285
p(seat | a) = 0.005555555555555556
p(said | seat) = 1.0
p(drove | they) = 0.06666666666666667
p(away | drove) = 0.5
p(in | away) = 0.2
p(different | in) = 0.008130081300813009
p(directions | different) = 0.5
p(and | directions) = 1.0
p(went | i) = 0.00510204081632653
p(off | went) = 1.0
p(to | off) = 0.5
p(my | make) = 0.16666666666666666
p(arrangements | own) = 0.0625
p(which | arrangements) = 1.0
p(some | are) = 0.05
p(cold | some) = 0.08333333333333333
p(beef | cold) = 0.5
p(and | beef) = 1.0
p(glass | a) = 0.005555555555555556
p(of | glass) = 0.5
p(beer | of) = 0.005376344086021506
p(he | beer) = 1.0
p(answered | he) = 0.024691358024691357
p(ringing | answered) = 0.25
p(the | ringing) = 1.0
p(she | if) = 0.045454545454545456
p(there | majesty) = 0.06666666666666667
p(reason | no) = 0.07692307692307693
p(why | reason) = 1.0
p(she | why) = 0.16666666666666666
p(should | she) = 0.016666666666666666
p(interfere | should) = 0.08333333333333333
p(with | interfere) = 0.5
p(your | with) = 0.019230769230769232
p(s | majesty) = 0.06666666666666667
p(plan | s) = 0.058823529411764705
p(it | plan) = 0.5
p(true | is) = 0.014285714285714285
p(</s> | true) = 1.0
p(scribbled | holmes) = 0.02702702702702703
p(a | scribbled) = 1.0
p(receipt | a) = 0.005555555555555556
p(upon | receipt) = 1.0
p(note | his) = 0.0125
p(book | note) = 0.125
p(and | book) = 1.0
p(handed | and) = 0.005
p(it | handed) = 1.0
p(to | it) = 0.016129032258064516
p(him | to) = 0.0213903743315508
p(lawyer | a) = 0.005555555555555556
p(well | <s>) = 0.0056179775280898875
p(really | well) = 0.1
p(he | really) = 0.3333333333333333
p(and | cried) = 0.3333333333333333
p(then | and) = 0.005
p(he | then) = 0.07142857142857142
p(choked | he) = 0.012345679012345678
p(and | choked) = 1.0
p(again | laughed) = 0.3333333333333333
p(until | again) = 0.25
p(he | until) = 0.25
p(obliged | was) = 0.010101010101010102
p(to | obliged) = 1.0
p(lie | to) = 0.0053475935828877
p(back | lie) = 1.0
p(limp | back) = 0.14285714285714285
p(and | limp) = 1.0
p(helpless | and) = 0.005
p(in | helpless) = 1.0
p(chair | the) = 0.002881844380403458
p(</s> | chair) = 0.5
p(there | then) = 0.03571428571428571
p(loud | a) = 0.005555555555555556
p(and | loud) = 1.0
p(authoritative | and) = 0.005
p(tap | authoritative) = 1.0
p(</s> | tap) = 1.0
p(did | you) = 0.020202020202020204
p(it | did) = 0.3333333333333333
p(very | it) = 0.016129032258064516
p(nicely | very) = 0.047619047619047616
p(doctor | nicely) = 1.0
p(he | doctor) = 0.2
p(</s> | remarked) = 0.5
p(dress | his) = 0.0125
p(was | dress) = 0.5
p(rich | was) = 0.010101010101010102
p(with | rich) = 0.5
p(richness | a) = 0.005555555555555556
p(which | richness) = 1.0
p(would | which) = 0.022222222222222223
p(in | would) = 0.05555555555555555
p(england | in) = 0.008130081300813009
p(be | england) = 1.0
p(looked | be) = 0.023255813953488372
p(upon | looked) = 0.16666666666666666
p(as | upon) = 0.05
p(akin | as) = 0.023255813953488372
p(bad | to) = 0.0053475935828877
p(taste | bad) = 0.5
p(</s> | taste) = 1.0
p(even | <s>) = 0.0028089887640449437
p(after | even) = 0.25
p(i | after) = 0.25
p(became | i) = 0.00510204081632653
p(suspicious | became) = 1.0
p(i | suspicious) = 1.0
p(it | found) = 0.125
p(hard | it) = 0.008064516129032258
p(to | hard) = 1.0
p(evil | think) = 0.14285714285714285
p(of | evil) = 1.0
p(a | such) = 0.14285714285714285
p(dear | a) = 0.005555555555555556
p(kind | dear) = 0.2
p(old | kind) = 1.0
p(clergyman | old) = 0.3333333333333333
p(</s> | clergyman) = 0.25
p(sit | <s>) = 0.0028089887640449437
p(down | sit) = 1.0
p(armchair | that) = 0.011235955056179775
p(doctor | armchair) = 0.25
p(and | doctor) = 0.2
p(give | and) = 0.005
p(us | give) = 0.5
p(your | us) = 0.14285714285714285
p(best | your) = 0.03225806451612903
p(attention | best) = 0.25
p(a | attention) = 0.3333333333333333
p(slow | a) = 0.005555555555555556
p(and | slow) = 1.0
p(heavy | and) = 0.005
p(step | heavy) = 0.25
p(which | step) = 1.0
p(heard | been) = 0.038461538461538464
p(upon | heard) = 0.125
p(stairs | the) = 0.002881844380403458
p(and | stairs) = 1.0
p(passage | the) = 0.002881844380403458
p(paused | passage) = 1.0
p(immediately | paused) = 1.0
p(outside | immediately) = 1.0
p(the | outside) = 1.0
p(it | it) = 0.008064516129032258
p(s | it) = 0.008064516129032258
p(quite | s) = 0.058823529411764705
p(too | quite) = 0.2857142857142857
p(funny | too) = 0.14285714285714285
p(</s> | funny) = 1.0
p(admirable | were) = 0.045454545454545456
p(things | admirable) = 1.0
p(for | things) = 0.5
p(observer | the) = 0.002881844380403458
p(excellent | observer) = 1.0
p(for | excellent) = 0.3333333333333333
p(drawing | for) = 0.02702702702702703
p(the | drawing) = 0.5
p(veil | the) = 0.002881844380403458
p(from | veil) = 1.0
p(men | from) = 0.027777777777777776
p(motives | s) = 0.058823529411764705
p(and | motives) = 1.0
p(actions | and) = 0.005
p(</s> | actions) = 1.0
p(way | this) = 0.06896551724137931
p(please | way) = 0.16666666666666666
p(slowly | please) = 1.0
p(and | slowly) = 0.5
p(solemnly | and) = 0.005
p(he | solemnly) = 1.0
p(borne | was) = 0.010101010101010102
p(into | borne) = 1.0
p(briony | into) = 0.045454545454545456
p(and | lodge) = 0.2222222222222222
p(out | laid) = 0.3333333333333333
p(principal | the) = 0.002881844380403458
p(room | principal) = 1.0
p(while | room) = 0.0625
p(still | i) = 0.00510204081632653
p(observed | still) = 0.14285714285714285
p(the | observed) = 0.3333333333333333
p(proceedings | the) = 0.002881844380403458
p(from | proceedings) = 1.0
p(my | from) = 0.027777777777777776
p(post | my) = 0.01639344262295082
p(by | post) = 0.5
p(window | the) = 0.011527377521613832
p(beyond | <s>) = 0.0028089887640449437
p(these | beyond) = 1.0
p(signs | these) = 0.25
p(of | signs) = 1.0
p(activity | his) = 0.0125
p(however | activity) = 1.0
p(which | however) = 0.2
p(merely | i) = 0.00510204081632653
p(shared | merely) = 0.5
p(with | shared) = 1.0
p(all | with) = 0.038461538461538464
p(readers | the) = 0.002881844380403458
p(of | readers) = 1.0
p(daily | the) = 0.002881844380403458
p(press | daily) = 1.0
p(i | press) = 1.0
p(knew | i) = 0.00510204081632653
p(little | knew) = 0.5
p(of | little) = 0.1
p(former | my) = 0.01639344262295082
p(friend | former) = 0.5
p(companion | and) = 0.005
p(</s> | companion) = 0.5
p(probably | will) = 0.04
p(be | probably) = 0.5
p(some | be) = 0.023255813953488372
p(small | some) = 0.08333333333333333
p(unpleasantness | small) = 0.25
p(</s> | unpleasantness) = 1.0
p(pity | a) = 0.011111111111111112
p(to | pity) = 0.5
p(miss | to) = 0.0053475935828877
p(it | miss) = 0.3333333333333333
p(but | it) = 0.008064516129032258
p(your | but) = 0.023809523809523808
p(never | client) = 0.16666666666666666
p(mind | never) = 0.25
p(him | mind) = 0.25
p(mr | <s>) = 0.0028089887640449437
p(</s> | mr) = 0.14285714285714285
p(be | <s>) = 0.0056179775280898875
p(one | be) = 0.023255813953488372
p(them | of) = 0.005376344086021506
p(you | and) = 0.01
p(know | will) = 0.04
p(all | know) = 0.07142857142857142
p(that | all) = 0.043478260869565216
p(to | is) = 0.02857142857142857
p(know | to) = 0.0106951871657754
p(</s> | know) = 0.14285714285714285
p(still | was) = 0.020202020202020204
p(balancing | still) = 0.14285714285714285
p(the | balancing) = 0.5
p(in | matter) = 0.1111111111111111
p(mind | my) = 0.01639344262295082
p(when | mind) = 0.25
p(hansom | a) = 0.005555555555555556
p(cab | hansom) = 1.0
p(drove | cab) = 0.3333333333333333
p(up | drove) = 0.5
p(briony | to) = 0.0053475935828877
p(sprang | gentleman) = 0.125
p(out | sprang) = 0.5
p(</s> | out) = 0.1
p(was | house) = 0.08333333333333333
p(such | just) = 0.09090909090909091
p(pictured | had) = 0.0196078431372549
p(it | pictured) = 1.0
p(from | it) = 0.008064516129032258
p(sherlock | from) = 0.027777777777777776
p(succinct | holmes) = 0.02702702702702703
p(description | succinct) = 1.0
p(but | description) = 1.0
p(locality | the) = 0.002881844380403458
p(appeared | locality) = 1.0
p(less | be) = 0.023255813953488372
p(private | less) = 0.25
p(than | private) = 0.5
p(expected | i) = 0.01020408163265306
